StartTime: 2021-11-11 13:49:41.023
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 13:49:41.023	0.0083	-0.9937	0.0015	0.9155	3.9673	0.8545	-89.8846	-0.7800	-2.8180	35.93
0x50	 13:49:41.023	0.0083	-0.9937	0.0015	0.9155	3.1738	1.0986	-89.8792	-0.7690	-2.8510	35.93
0x50	 13:49:41.023	0.0103	-0.9932	0.0059	0.9155	3.1738	1.0986	-89.8682	-0.7526	-2.8784	35.93
0x50	 13:49:41.023	0.0103	-0.9932	0.0059	0.9155	1.5259	0.9766	-89.8572	-0.7416	-2.8949	35.93
0x50	 13:49:41.023	0.0073	-1.0010	0.0156	0.9155	1.5259	0.9766	-89.8462	-0.7306	-2.9114	35.93
0x50	 13:49:41.023	0.0073	-1.0010	0.0156	1.0986	0.0000	0.6714	-89.8242	-0.7196	-2.9114	35.93
0x50	 13:49:41.023	0.0039	-1.0063	0.0166	1.0986	0.0000	0.6714	-89.8077	-0.7141	-2.9114	35.93
0x50	 13:49:41.023	0.0039	-1.0063	0.0166	1.2817	0.0000	0.3052	-89.7858	-0.7031	-2.9114	35.91
0x50	 13:49:41.023	0.0020	-1.0068	0.0137	1.2817	0.0000	0.3052	-89.7693	-0.6976	-2.9114	35.91
0x50	 13:49:41.023	0.0020	-1.0068	0.0137	1.5869	-0.3052	0.5493	-89.7473	-0.6866	-2.9059	35.92
0x50	 13:49:41.030	0.0039	-1.0210	0.0107	1.5869	-0.3052	0.5493	-89.7253	-0.6757	-2.9059	35.92
0x50	 13:49:41.040	0.0039	-1.0210	0.0107	1.8921	0.3052	0.5493	-89.7034	-0.6647	-2.9059	35.93
0x50	 13:49:41.050	-0.0063	-1.0210	0.0083	1.8921	0.3052	0.5493	-89.6814	-0.6537	-2.9114	35.93
0x50	 13:49:41.060	-0.0063	-1.0210	0.0083	2.1362	-1.3428	0.3052	-89.6594	-0.6427	-2.8949	35.93
0x50	 13:49:41.070	0.0054	-1.0029	0.0078	2.1362	-1.3428	0.3052	-89.6375	-0.6262	-2.8839	35.93
0x50	 13:49:41.080	0.0054	-1.0029	0.0078	1.5869	-4.0894	0.0000	-89.6210	-0.6262	-2.8455	35.94
0x50	 13:49:41.112	0.0166	-0.9961	0.0132	1.5869	-4.0894	0.0000	-89.6045	-0.6207	-2.8015	35.94
0x50	 13:49:41.112	0.0166	-0.9961	0.0132	0.1831	-4.8218	-0.1831	-89.5990	-0.6262	-2.7521	35.93
0x50	 13:49:41.112	0.0112	-1.0029	0.0146	0.1831	-4.8218	-0.1831	-89.5935	-0.6317	-2.7081	35.93
0x50	 13:49:41.120	0.0112	-1.0029	0.0146	-0.9155	-4.5166	-0.6104	-89.5990	-0.6372	-2.6587	35.93
0x50	 13:49:41.130	0.0044	-0.9990	0.0127	-0.9155	-4.5166	-0.6104	-89.6045	-0.6482	-2.6147	35.93
0x50	 13:49:41.140	0.0044	-0.9990	0.0127	-1.0986	-7.2632	-1.1597	-89.6155	-0.6537	-2.5433	35.93
