StartTime: 2021-11-11 14:03:01.753
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 14:03:01.753	-0.0054	-1.0059	-0.0278	0.1831	0.1831	0.0000	-91.4557	0.6262	-6.5973	36.86
0x50	 14:03:01.753	-0.0054	-1.0059	-0.0278	-0.3052	0.4883	-0.3662	-91.4557	0.6207	-6.6028	36.87
0x50	 14:03:01.753	-0.0034	-1.0049	-0.0254	-0.3052	0.4883	-0.3662	-91.4612	0.6097	-6.6083	36.87
0x50	 14:03:01.753	-0.0034	-1.0049	-0.0254	-0.5493	0.7324	-0.4272	-91.4667	0.6042	-6.6138	36.88
0x50	 14:03:01.753	-0.0054	-1.0054	-0.0254	-0.5493	0.7324	-0.4272	-91.4722	0.5933	-6.6193	36.88
0x50	 14:03:01.753	-0.0054	-1.0054	-0.0254	-0.4272	1.4648	-0.3052	-91.4777	0.5878	-6.6357	36.87
0x50	 14:03:01.753	-0.0142	-1.0044	-0.0205	-0.4272	1.4648	-0.3052	-91.4832	0.5823	-6.6522	36.87
0x50	 14:03:01.753	-0.0142	-1.0044	-0.0205	-0.1831	2.0142	0.0000	-91.4777	0.5823	-6.6687	36.87
0x50	 14:03:01.753	-0.0151	-1.0024	-0.0161	-0.1831	2.0142	0.0000	-91.4777	0.5878	-6.6907	36.87
0x50	 14:03:01.753	-0.0151	-1.0024	-0.0161	-0.2441	1.1597	0.0000	-91.4777	0.5878	-6.7017	36.87
0x50	 14:03:01.753	-0.0112	-0.9961	-0.0132	-0.2441	1.1597	0.0000	-91.4722	0.5878	-6.7126	36.87
0x50	 14:03:01.753	-0.0112	-0.9961	-0.0132	0.0000	1.0376	0.0000	-91.4667	0.5878	-6.7236	36.86
0x50	 14:03:01.762	-0.0068	-0.9961	-0.0146	0.0000	1.0376	0.0000	-91.4612	0.5933	-6.7346	36.86
0x50	 14:03:01.772	-0.0068	-0.9961	-0.0146	0.4272	1.3428	0.3662	-91.4502	0.5933	-6.7456	36.86
0x50	 14:03:01.782	-0.0127	-0.9971	-0.0200	0.4272	1.3428	0.3662	-91.4392	0.5933	-6.7621	36.86
0x50	 14:03:01.792	-0.0127	-0.9971	-0.0200	0.7324	1.8311	0.7935	-91.4282	0.6042	-6.7786	36.86
0x50	 14:03:01.802	-0.0078	-0.9985	-0.0249	0.7324	1.8311	0.7935	-91.4172	0.6097	-6.8005	36.86
0x50	 14:03:01.838	-0.0078	-0.9985	-0.0249	0.7935	1.6479	0.9766	-91.4117	0.6207	-6.8170	36.86
0x50	 14:03:01.838	-0.0039	-0.9980	-0.0273	0.7935	1.6479	0.9766	-91.4008	0.6262	-6.8335	36.86
0x50	 14:03:01.838	-0.0039	-0.9980	-0.0273	0.8545	2.1973	0.9155	-91.3953	0.6317	-6.8555	36.87
0x50	 14:03:01.842	-0.0020	-1.0049	-0.0337	0.8545	2.1973	0.9155	-91.3898	0.6372	-6.8774	36.87
0x50	 14:03:01.852	-0.0020	-1.0049	-0.0337	0.5493	3.8452	1.0376	-91.3898	0.6372	-6.9159	36.87
0x50	 14:03:01.862	-0.0059	-1.0107	-0.0361	0.5493	3.8452	1.0376	-91.3898	0.6427	-6.9543	36.87
0x50	 14:03:01.872	-0.0059	-1.0107	-0.0361	-0.3052	4.2114	1.0986	-91.4008	0.6482	-6.9983	36.87
0x50	 14:03:01.882	-0.0068	-1.0122	-0.0259	-0.3052	4.2114	1.0986	-91.4117	0.6537	-7.0367	36.87
0x50	 14:03:01.892	-0.0068	-1.0122	-0.0259	-1.4038	3.2349	0.9155	-91.4227	0.6592	-7.0697	36.86
0x50	 14:03:01.930	-0.0068	-1.0210	-0.0176	-1.4038	3.2349	0.9155	-91.4392	0.6647	-7.1027	36.86
0x50	 14:03:01.930	-0.0068	-1.0210	-0.0176	-2.0142	2.1362	0.4272	-91.4557	0.6702	-7.1246	36.87
0x50	 14:03:01.930	-0.0161	-1.0166	-0.0200	-2.0142	2.1362	0.4272	-91.4722	0.6702	-7.1466	36.87
0x50	 14:03:01.935	-0.0161	-1.0166	-0.0200	-1.8921	0.9766	0.4272	-91.4886	0.6757	-7.1576	36.87
0x50	 14:03:01.942	-0.0171	-1.0093	-0.0249	-1.8921	0.9766	0.4272	-91.4996	0.6812	-7.1686	36.87
0x50	 14:03:01.952	-0.0171	-1.0093	-0.0249	-1.6479	-1.1597	0.7935	-91.5161	0.6921	-7.1521	36.86
0x50	 14:03:01.962	-0.0156	-1.0049	-0.0176	-1.6479	-1.1597	0.7935	-91.5326	0.7031	-7.1411	36.86
0x50	 14:03:01.972	-0.0156	-1.0049	-0.0176	-1.4648	-3.2959	0.9766	-91.5381	0.7141	-7.1082	36.87
0x50	 14:03:01.982	-0.0166	-0.9932	-0.0029	-1.4648	-3.2959	0.9766	-91.5491	0.7306	-7.0807	36.87
0x50	 14:03:01.992	-0.0166	-0.9932	-0.0029	-1.2207	-4.7607	1.0376	-91.5491	0.7416	-7.0313	36.87
0x50	 14:03:02.002	-0.0283	-0.9976	-0.0078	-1.2207	-4.7607	1.0376	-91.5436	0.7581	-6.9818	36.87
0x50	 14:03:02.012	-0.0283	-0.9976	-0.0078	-0.9155	-5.1270	0.6104	-91.5436	0.7690	-6.9324	36.88
0x50	 14:03:02.022	-0.0259	-1.0103	-0.0327	-0.9155	-5.1270	0.6104	-91.5381	0.7855	-6.8829	36.88
0x50	 14:03:02.033	-0.0259	-1.0103	-0.0327	-0.6714	-5.0659	0.4272	-91.5491	0.8020	-6.8280	36.87
0x50	 14:03:02.043	-0.0264	-1.0137	-0.0391	-0.6714	-5.0659	0.4272	-91.5601	0.8130	-6.7786	36.87
0x50	 14:03:02.052	-0.0264	-1.0137	-0.0391	-0.3052	-5.3101	0.4272	-91.5656	0.8240	-6.7291	36.86
0x50	 14:03:02.063	-0.0181	-1.0088	-0.0269	-0.3052	-5.3101	0.4272	-91.5765	0.8350	-6.6742	36.86
0x50	 14:03:02.073	-0.0181	-1.0088	-0.0269	-0.6104	-6.1035	0.1831	-91.5820	0.8405	-6.6138	36.87
0x50	 14:03:02.083	-0.0039	-1.0088	-0.0195	-0.6104	-6.1035	0.1831	-91.5820	0.8459	-6.5533	36.87
0x50	 14:03:02.093	-0.0039	-1.0088	-0.0195	-1.2817	-5.7373	-0.4883	-91.5930	0.8405	-6.4929	36.87
0x50	 14:03:02.103	-0.0098	-1.0039	-0.0264	-1.2817	-5.7373	-0.4883	-91.5985	0.8295	-6.4380	36.87
0x50	 14:03:02.133	-0.0098	-1.0039	-0.0264	-1.2817	-3.6621	-0.9155	-91.6095	0.8185	-6.3995	36.88
0x50	 14:03:02.133	-0.0195	-1.0088	-0.0313	-1.2817	-3.6621	-0.9155	-91.6205	0.8075	-6.3611	36.88
0x50	 14:03:02.133	-0.0195	-1.0088	-0.0313	-1.5869	-2.9907	-0.7935	-91.6370	0.8020	-6.3336	36.87
0x50	 14:03:02.143	-0.0186	-1.0098	-0.0200	-1.5869	-2.9907	-0.7935	-91.6534	0.7965	-6.3007	36.87
0x50	 14:03:02.152	-0.0186	-1.0098	-0.0200	-1.2817	-3.7231	-0.5493	-91.6589	0.7965	-6.2677	36.87
